date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:11:36	44869/44869	---M--	200	added ('OK')	image/png	etag:%224f9d4fc5799ea175b986bbbf17448825%22	https://gochiusa.com/af/core_sys/images/main/start/tippy.png	C:/Users/lunvo/Downloads/test/gochiusa2023/gochiusa.com/af/core_sys/images/main/start/tippy.png	(from https://gochiusa.com/af/core_sys/images/others/js/april2023.js)
02:11:36	110589/110589	---M--	200	added ('OK')	image/png	etag:%22f6bdeaf3e3112b7d6bfd7b2deae6cd67%22	https://gochiusa.com/af/core_sys/images/main/start/logo.png	C:/Users/lunvo/Downloads/test/gochiusa2023/gochiusa.com/af/core_sys/images/main/start/logo.png	(from https://gochiusa.com/af/core_sys/images/others/js/april2023.js)
02:11:36	48763/48763	---M--	200	added ('OK')	image/png	etag:%22bee2b92a49528239e56f7f84bcf159d6%22	https://gochiusa.com/af/core_sys/images/main/game/passenger/tippy.png	C:/Users/lunvo/Downloads/test/gochiusa2023/gochiusa.com/af/core_sys/images/main/game/passenger/tippy.png	(from https://gochiusa.com/af/core_sys/images/others/js/april2023.js)
02:11:38	198907/198907	---M--	200	added ('OK')	image/jpeg	etag:%22c729283c79a011e47f25f395423c9f4f%22	https://gochiusa.com/af/core_sys/images/main/present/thumb/typeA.jpg	C:/Users/lunvo/Downloads/test/gochiusa2023/gochiusa.com/af/core_sys/images/main/present/thumb/typeA.jpg	(from https://gochiusa.com/af/core_sys/images/others/js/april2023.js)
02:11:40	89017/89017	---MCZ	200	added ('OK')	text/css	etag:W/%22f30800028d99fdb1f99ed8b3142fe373%22	https://gochiusa.com/af/core_sys/css/style_parts/style_parts.css	C:/Users/lunvo/Downloads/test/gochiusa2023/gochiusa.com/af/core_sys/css/style_parts/style_parts.css	(from https://gochiusa.com/af/core_sys/css/import/common/style_parts.css)
02:11:41	131292/131292	---M--	200	added ('OK')	application/octet-stream	etag:%229ce87f8b439aebb7be78db89fa27a2ec%22	https://gochiusa.com/af/core_sys/images/main/start/bg.webp	C:/Users/lunvo/Downloads/test/gochiusa2023/gochiusa.com/af/core_sys/images/main/start/bg.webp	(from https://gochiusa.com/af/core_sys/css/dez_pt/top/001/base_area.css)
02:11:43	154694/154694	---M--	200	added ('OK')	image/jpeg	etag:%22fef05c23fa23305e90187702b1bd54a4%22	https://gochiusa.com/af/core_sys/images/main/start/bg.jpg	C:/Users/lunvo/Downloads/test/gochiusa2023/gochiusa.com/af/core_sys/images/main/start/bg.jpg	(from https://gochiusa.com/af/core_sys/css/dez_pt/top/001/base_area.css)
02:11:44	183600/183600	---M--	200	added ('OK')	application/octet-stream	etag:%22f2b88c952de0a8be6e1b3aa90922e297%22	https://gochiusa.com/af/core_sys/images/main/start/bg1_sp.webp	C:/Users/lunvo/Downloads/test/gochiusa2023/gochiusa.com/af/core_sys/images/main/start/bg1_sp.webp	(from https://gochiusa.com/af/core_sys/css/dez_pt/top/001/base_area.css)
02:11:44	54572/54572	---M--	200	added ('OK')	application/octet-stream	etag:%22eeaf469d3e71bc2e82827dadb3cb08d3%22	https://gochiusa.com/af/core_sys/images/main/start/bg2_sp.webp	C:/Users/lunvo/Downloads/test/gochiusa2023/gochiusa.com/af/core_sys/images/main/start/bg2_sp.webp	(from https://gochiusa.com/af/core_sys/css/dez_pt/top/001/base_area.css)
02:11:44	157059/157059	---M--	200	added ('OK')	image/png	etag:%22fd495188af33253a1f6f2b85838c4d63%22	https://gochiusa.com/af/core_sys/images/main/start/bg1_sp.png	C:/Users/lunvo/Downloads/test/gochiusa2023/gochiusa.com/af/core_sys/images/main/start/bg1_sp.png	(from https://gochiusa.com/af/core_sys/css/dez_pt/top/001/base_area.css)
02:11:45	310/310	---M--	404	error ('Not%20Found')	text/html	etag:%223fe2404938ac42d3770825d4caacfb57%22	https://gochiusa.com/af/core_sys/images/main/start/bg2_sp.png	C:/Users/lunvo/Downloads/test/gochiusa2023/gochiusa.com/af/core_sys/images/main/start/bg2_sp.png	(from https://gochiusa.com/af/core_sys/css/dez_pt/top/001/base_area.css)
02:11:45	130896/130896	---M--	200	added ('OK')	application/octet-stream	etag:%22f541e5c51b2f8fbaabfcecc237b13007%22	https://gochiusa.com/af/core_sys/images/main/game/bg.webp	C:/Users/lunvo/Downloads/test/gochiusa2023/gochiusa.com/af/core_sys/images/main/game/bg.webp	(from https://gochiusa.com/af/core_sys/css/dez_pt/top/001/base_area.css)
02:11:45	206542/206542	---M--	200	added ('OK')	image/jpeg	etag:%2215eb8ba4a614567bcad620f621a61b7d%22	https://gochiusa.com/af/core_sys/images/main/game/bg.jpg	C:/Users/lunvo/Downloads/test/gochiusa2023/gochiusa.com/af/core_sys/images/main/game/bg.jpg	(from https://gochiusa.com/af/core_sys/css/dez_pt/top/001/base_area.css)
